"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.586,0.21,0.63,0.18,-0.66,-0.3
"ClusIPW",0.737,0.512,0.03,0.78,0.47,0.42,-0.01
"addIPW",0.834,0.652,0.37,0.44,-0.03,0.59,0.57
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
