"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.527,0.613,0.27,0.58,0.53,-0.56,-0.02
"ClusIPW",-0.251,0.178,-0.68,-0.12,-0.07,-0.25,-0.68
"addIPW",-0.113,0.143,-0.73,-0.04,-0.09,0.29,-0.61
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
