"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.274,0.56,0.15,0.59,0.2,-0.65,-0.39
"ClusIPW",0.521,0.691,0.45,0.45,-0.45,-0.45,0.45
"addIPW",0.903,0.669,0.4,0.67,0.22,0.31,0.49
"Oracle",0.905,0.62,0.3,0.6,0.3,0.3,0.6
