"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.134,0.543,0.11,0.44,0.21,-0.66,-0.56
"ClusIPW",0.302,0.294,-0.48,-0.3,-0.06,0.74,0.36
"addIPW",0.856,0.488,-0.03,0.77,0.25,0.34,0.48
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
