"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.223,0.653,0.37,0.48,0.13,-0.58,-0.53
"ClusIPW",0.448,0.553,0.13,0.53,-0.07,-0.77,0.31
"addIPW",0.834,0.705,0.47,0.53,-0.1,0.49,0.5
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
