"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.603,0.25,0.59,0.43,-0.58,-0.27
"ClusIPW",0.622,0.602,0.25,-0.12,-0.18,0.15,0.93
"addIPW",0.815,0.554,0.14,0.33,0.01,0.6,0.71
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
