"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.355,0.69,0.45,0.47,0.36,-0.57,-0.35
"ClusIPW",0.547,0.704,0.47,0.8,-0.13,0.14,-0.31
"addIPW",0.869,0.704,0.47,0.57,0.21,0.01,0.64
"Oracle",0.91,0.626,0.3,0.6,0.3,0.3,0.6
