"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.556,0.14,0.68,0.28,-0.59,-0.32
"ClusIPW",0.579,0.291,-0.48,0.51,-0.24,0.45,0.51
"addIPW",0.881,0.659,0.38,0.34,0.32,0.32,0.73
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
