"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.425,0.616,0.28,0.49,0.17,-0.8,0.11
"ClusIPW",0.6,0.415,-0.21,0.54,-0.4,-0.14,0.7
"addIPW",0.825,0.671,0.4,0.47,0.26,-0.18,0.72
"Oracle",0.907,0.626,0.3,0.6,0.3,0.3,0.6
