"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.149,0.638,0.34,0.37,0.06,-0.73,-0.47
"ClusIPW",0.307,0.206,-0.64,0.07,-0.29,0.65,0.29
"addIPW",0.767,0.417,-0.2,0.43,-0.02,0.25,0.84
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
