"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.537,0.09,0.62,0.1,-0.74,-0.22
"ClusIPW",0.841,0.459,-0.1,0.64,0.15,0.42,0.62
"addIPW",0.881,0.685,0.44,0.56,0.03,0.27,0.65
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
