"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.579,0.2,0.62,0.13,-0.71,-0.23
"ClusIPW",0.603,0.324,-0.41,0.16,-0.03,0.56,0.7
"addIPW",0.832,0.483,-0.04,0.41,0.5,0.49,0.58
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
