"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.363,0.686,0.44,0.5,0.37,-0.51,-0.4
"ClusIPW",0.554,0.651,0.36,-0.39,0.49,0.49,0.49
"addIPW",0.87,0.575,0.19,0.37,0.39,0.45,0.69
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
