"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.268,0.645,0.35,0.52,0.14,-0.66,-0.39
"ClusIPW",0.698,0.612,0.27,0.68,-0.48,0.19,0.45
"addIPW",0.885,0.549,0.12,0.51,0.27,0.3,0.75
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
