"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.235,0.61,0.27,0.51,0.12,-0.72,-0.37
"ClusIPW",0.67,0.706,0.47,0.49,0.64,0.31,-0.18
"addIPW",0.9,0.552,0.13,0.61,0.33,0.31,0.64
"Oracle",0.915,0.628,0.3,0.6,0.3,0.3,0.6
