"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.609,0.27,0.56,0.33,-0.66,-0.25
"ClusIPW",0.748,0.382,-0.29,0.63,0.46,0.47,0.31
"addIPW",0.893,0.654,0.37,0.54,0.5,0.23,0.52
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
