"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.419,0.709,0.48,0.62,0.23,-0.47,-0.33
"ClusIPW",0.587,0.279,-0.5,0.48,-0.09,0.56,0.44
"addIPW",0.777,0.513,0.03,0.52,-0.23,0.18,0.8
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
