"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.262,0.668,0.4,0.48,0.12,-0.67,-0.39
"ClusIPW",0.478,0.633,0.32,0.66,0.5,-0.3,-0.35
"addIPW",0.669,0.687,0.44,-0.01,0.56,-0.21,0.67
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
