"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.28,0.589,0.22,0.47,0.2,-0.81,-0.2
"ClusIPW",0.852,0.453,-0.12,0.65,0.33,0.31,0.6
"addIPW",0.881,0.701,0.46,0.55,0.31,0.01,0.62
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
