"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.662,0.39,0.58,0.19,-0.59,-0.35
"ClusIPW",0.559,0.389,-0.27,0.65,0.69,-0.16,0.01
"addIPW",0.838,0.578,0.19,0.55,0.38,0.65,0.31
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
