"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.256,0.686,0.44,0.48,-0.05,-0.68,-0.34
"ClusIPW",0.336,0.397,-0.25,0.39,-0.82,0.02,0.34
"addIPW",0.521,0.543,0.11,0.72,-0.62,0.29,0.06
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
