"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.342,0.65,0.36,0.51,0.31,-0.65,-0.3
"ClusIPW",0.87,0.487,-0.04,0.64,0.33,0.19,0.67
"addIPW",0.891,0.557,0.13,0.75,0.12,0.21,0.6
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
