"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.45,0.665,0.39,0.58,0.3,-0.64,-0.1
"ClusIPW",0.644,0.393,-0.26,0.37,0.53,0.7,0.14
"addIPW",0.697,0.523,0.06,-0.01,0.18,0.76,0.62
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
