"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.477,0.624,0.31,0.65,0.44,-0.51,-0.19
"ClusIPW",0.446,0.756,0.57,0.65,-0.45,-0.07,-0.21
"addIPW",0.836,0.639,0.34,0.62,0.25,-0.14,0.65
"Oracle",0.92,0.625,0.3,0.6,0.3,0.3,0.6
