"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.548,0.12,0.77,0.03,-0.59,-0.19
"ClusIPW",0.423,0.484,-0.04,0.53,0.03,0.73,-0.43
"addIPW",0.901,0.671,0.4,0.49,0.38,0.36,0.57
"Oracle",0.906,0.62,0.3,0.6,0.3,0.3,0.6
