"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.346,0.644,0.35,0.59,0.24,-0.58,-0.38
"ClusIPW",0.702,0.667,0.4,0.48,0.13,-0.45,0.63
"addIPW",0.884,0.664,0.39,0.53,0.17,0.12,0.72
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
