"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.361,0.635,0.33,0.6,0.06,-0.71,-0.17
"ClusIPW",0.459,0.623,0.3,0.41,0.05,-0.79,0.35
"addIPW",0.871,0.534,0.09,0.48,0.38,0.16,0.77
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
