"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.271,0.576,0.19,0.56,0.28,-0.63,-0.43
"ClusIPW",0.742,0.345,-0.37,0.43,0.44,0.33,0.61
"addIPW",0.887,0.618,0.29,0.44,0.15,0.4,0.74
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
