"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.689,0.44,0.54,0.24,-0.59,-0.33
"ClusIPW",0.59,0.695,0.45,0.65,-0.52,-0.12,0.31
"addIPW",0.826,0.616,0.28,0.61,-0.18,0.49,0.53
"Oracle",0.903,0.622,0.3,0.6,0.3,0.3,0.6
