"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.279,0.552,0.13,0.54,0.2,-0.76,-0.25
"ClusIPW",0.697,0.549,0.12,0.97,0.21,-0.04,0.02
"addIPW",0.809,0.52,0.05,0.3,0.62,0.48,0.54
"Oracle",0.917,0.624,0.3,0.6,0.3,0.3,0.6
