"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.424,0.624,0.3,0.67,0.29,-0.55,-0.27
"ClusIPW",0.37,0.203,-0.64,0.76,-0.04,0.1,-0.06
"addIPW",0.831,0.642,0.34,0.71,0.18,-0.16,0.57
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
