"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.398,0.679,0.42,0.65,0.15,-0.53,-0.31
"ClusIPW",0.785,0.381,-0.29,0.63,0.13,0.32,0.63
"addIPW",0.838,0.748,0.56,0.66,0.01,0.24,0.44
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
