"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.26,0.642,0.34,0.52,0.2,-0.58,-0.49
"ClusIPW",0.439,0.824,0.68,0.5,-0.51,0.05,-0.15
"addIPW",0.728,0.611,0.27,0.06,0.73,0.5,0.37
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
