"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.283,0.623,0.3,0.54,0.24,-0.64,-0.39
"ClusIPW",0.814,0.466,-0.08,0.64,0.01,0.15,0.75
"addIPW",0.877,0.536,0.09,0.5,0.49,0.42,0.57
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
