"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.27,0.564,0.15,0.68,-0.01,-0.57,-0.44
"ClusIPW",0.697,0.369,-0.32,0.31,0.08,0.11,0.89
"addIPW",0.758,0.438,-0.15,0.66,0.11,0.65,0.32
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
