"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.306,0.602,0.25,0.56,0.22,-0.69,-0.32
"ClusIPW",0.623,0.455,-0.12,0.46,0.76,-0.32,0.3
"addIPW",0.866,0.642,0.34,0.63,0.49,-0.04,0.5
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
