"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.373,0.565,0.16,0.63,0.29,-0.66,-0.21
"ClusIPW",0.743,0.434,-0.17,0.84,-0.04,0.46,0.25
"addIPW",0.884,0.662,0.38,0.39,0.31,0.46,0.63
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
