"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.619,0.29,0.52,0.2,-0.74,-0.22
"ClusIPW",0.595,0.426,-0.18,0.2,0.43,-0.42,0.75
"addIPW",0.804,0.635,0.32,0.59,0.38,-0.27,0.58
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
