"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.501,0.563,0.16,0.79,0.33,-0.46,-0.17
"ClusIPW",0.187,0.192,-0.66,0.06,-0.15,-0.52,0.52
"addIPW",0.516,0.44,-0.15,0.66,0.18,-0.64,0.31
"Oracle",0.906,0.625,0.3,0.6,0.3,0.3,0.6
