"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.693,0.45,0.52,0.28,-0.6,-0.31
"ClusIPW",0.874,0.522,0.06,0.69,0.21,0.12,0.69
"addIPW",0.874,0.658,0.38,0.61,-0.01,0.41,0.56
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
