"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.317,0.621,0.3,0.5,0.3,-0.7,-0.29
"ClusIPW",0.436,0.877,0.76,-0.1,-0.56,0.11,0.3
"addIPW",0.847,0.491,-0.02,0.54,0.19,0.57,0.6
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
