"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.562,0.651,0.36,0.69,0.43,-0.45,-0.08
"ClusIPW",0.769,0.375,-0.3,0.6,0.15,0.2,0.7
"addIPW",0.792,0.435,-0.16,0.59,0.61,0.25,0.43
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
