"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.504,0.68,0.42,0.66,0.38,-0.43,-0.23
"ClusIPW",0.775,0.492,-0.02,0.86,-0.08,0.4,0.3
"addIPW",0.83,0.481,-0.05,0.57,0.29,0.62,0.45
"Oracle",0.918,0.627,0.3,0.6,0.3,0.3,0.6
