"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.345,0.572,0.18,0.7,0.23,-0.5,-0.42
"ClusIPW",0.587,0.316,-0.43,0.72,0.28,-0.28,0.37
"addIPW",0.862,0.541,0.11,0.81,0.35,0.12,0.45
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
