"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.374,0.702,0.47,0.47,0.42,-0.52,-0.33
"ClusIPW",0.641,0.349,-0.36,0.35,0.43,0.7,0.26
"addIPW",0.873,0.639,0.34,0.69,0.24,0.48,0.35
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
