"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.407,0.599,0.24,0.55,0.48,-0.61,-0.2
"ClusIPW",0.752,0.413,-0.22,0.57,0.57,-0.08,0.55
"addIPW",0.771,0.44,-0.15,0.48,0.68,0.07,0.53
"Oracle",0.913,0.627,0.3,0.6,0.3,0.3,0.6
