"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.385,0.638,0.33,0.61,0.06,-0.71,-0.11
"ClusIPW",0.794,0.5,0,0.72,0.62,0.1,0.29
"addIPW",0.838,0.696,0.46,0.32,0.58,0.36,0.47
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
