"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.637,0.33,0.61,0.17,-0.67,-0.18
"ClusIPW",0.719,0.42,-0.2,0.89,0.25,-0.08,0.31
"addIPW",0.869,0.585,0.21,0.6,0.59,0.13,0.48
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
