"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.141,0.603,0.25,0.37,0.12,-0.77,-0.44
"ClusIPW",0.337,0.538,0.09,0.63,0.45,-0.36,-0.5
"addIPW",0.839,0.477,-0.06,0.49,0.46,0.14,0.72
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
