"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.369,0.735,0.53,0.5,0.31,-0.44,-0.42
"ClusIPW",0.739,0.415,-0.22,0.67,-0.06,-0.05,0.7
"addIPW",0.76,0.638,0.33,0.2,-0.14,0.23,0.88
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
