"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.626,0.3,0.54,0.07,-0.71,-0.33
"ClusIPW",0.74,0.463,-0.09,0.14,0.62,0.2,0.74
"addIPW",0.893,0.656,0.37,0.57,0.36,0.05,0.64
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
