"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.415,0.582,0.2,0.67,0.31,-0.61,-0.2
"ClusIPW",0.668,0.618,0.29,0.68,0.54,-0.38,0.15
"addIPW",0.894,0.713,0.49,0.59,0.22,0.28,0.53
"Oracle",0.913,0.621,0.3,0.6,0.3,0.3,0.6
