"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.302,0.608,0.26,0.61,0.27,-0.53,-0.46
"ClusIPW",0.344,0.16,-0.71,0.19,0.29,-0.25,0.57
"addIPW",0.768,0.409,-0.22,0.67,0.53,0.02,0.47
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
