"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.534,0.09,0.59,0.24,-0.66,-0.39
"ClusIPW",0.385,0.268,-0.53,0.53,-0.39,-0.29,0.46
"addIPW",0.719,0.388,-0.28,0.71,0.23,-0.18,0.58
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
