"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.355,0.598,0.24,0.62,0.33,-0.55,-0.38
"ClusIPW",0.639,0.412,-0.22,0.65,-0.11,-0.31,0.65
"addIPW",0.854,0.544,0.11,0.5,0.47,0.06,0.72
"Oracle",0.907,0.621,0.3,0.6,0.3,0.3,0.6
