"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.667,0.4,0.63,0.34,-0.55,-0.18
"ClusIPW",0.245,0.48,-0.05,-0.58,0.58,-0.34,0.46
"addIPW",0.885,0.611,0.27,0.56,0.38,0.54,0.43
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
