"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.582,0.21,0.69,0.28,-0.59,-0.23
"ClusIPW",0.581,0.566,0.16,0.32,0.9,-0.23,0.1
"addIPW",0.864,0.75,0.56,0.5,0.42,0.34,0.39
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
