"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.628,0.31,0.53,0.37,-0.65,-0.26
"ClusIPW",0.617,0.335,-0.4,0.56,-0.31,0.39,0.53
"addIPW",0.876,0.687,0.44,0.39,0.21,0.46,0.63
"Oracle",0.917,0.628,0.3,0.6,0.3,0.3,0.6
