"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.291,0.622,0.29,0.59,0.1,-0.64,-0.38
"ClusIPW",0.469,0.571,0.17,0.69,-0.69,0.14,0.05
"addIPW",0.842,0.695,0.45,0.53,0.04,0.01,0.71
"Oracle",0.919,0.627,0.3,0.6,0.3,0.3,0.6
