"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.512,0.02,0.69,0.05,-0.67,-0.27
"ClusIPW",0.243,0.113,-0.77,0.42,-0.12,0.46,0.03
"addIPW",0.781,0.578,0.19,0.03,0.36,0.46,0.79
"Oracle",0.902,0.62,0.3,0.6,0.3,0.3,0.6
