"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.539,0.1,0.6,0.42,-0.52,-0.42
"ClusIPW",0.673,0.838,0.7,0.54,-0.25,-0.11,0.38
"addIPW",0.877,0.693,0.45,0.55,-0.02,0.34,0.62
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
