"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.251,0.526,0.06,0.63,0.14,-0.64,-0.42
"ClusIPW",0.525,0.286,-0.49,0.37,0.17,0.76,0.15
"addIPW",0.862,0.541,0.1,0.48,0.55,0.48,0.48
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
