"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.353,0.635,0.32,0.43,0.43,-0.69,-0.21
"ClusIPW",0.65,0.498,-0.01,0.7,-0.3,-0.27,0.59
"addIPW",0.801,0.498,-0.01,0.91,0.03,0.11,0.41
"Oracle",0.902,0.621,0.3,0.6,0.3,0.3,0.6
