"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.453,0.643,0.35,0.71,0.26,-0.48,-0.27
"ClusIPW",0.736,0.446,-0.14,0.32,0.46,0.73,0.37
"addIPW",0.827,0.419,-0.2,0.68,0.24,0.24,0.61
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
